0,0
0.203039096,0.017637191
0.398748685,0.059355769
0.562176025,0.177750475
0.624683003,0.368268352
0.705014358,0.552873096
0.846158656,0.695982777
0.983961631,0.84633794
1.069391956,1.029851269
1.199506519,1.182443982
1.365152375,1.300522051
1.542728655,1.393650641
1.737887712,1.452969521
1.939323879,1.474963745
2.143439056,1.480390162
2.344841849,1.479728117
2.545251276,1.469631456
2.740032015,1.517127097
2.924446117,1.601877462
3.121283033,1.655290734
3.300946558,1.744714301
3.429144937,1.900108607
3.590763381,2.022603525
3.752110506,2.14085746
3.936224078,2.229256379
4.13104799,2.280870215
4.333676093,2.301972795
4.53417267,2.279934094
4.72945887,2.223547373
4.90831492,2.129058573
5.065929729,2.005897366
5.21852251,1.87419135
5.368484037,1.7359032
5.513511889,1.595006706
5.654943011,1.447801636
5.777641299,1.287027807
5.874696654,1.106453819
5.939780409,0.91242977
5.97851339,0.713024812
5.992110303,0.510715737
5.996750045,0.305164384
5.99828345,0.102375151
